caseid,concept:name,label,name,order,timestamp
1-372029512,1-372029512,normal,Accepted+In Progress,1,2010-05-06T17:36:41+02:00
1-372029512,1-372029512,normal,Unmatched+Unmatched,2,2010-05-06T18:05:00+02:00
1-372029512,1-372029512,normal,Queued+Awaiting Assignment,3,2010-10-01T16:43:52+02:00
1-372029512,1-372029512,normal,Accepted+In Progress,4,2010-10-04T10:59:18+02:00
1-372029512,1-372029512,normal,Accepted+Wait,5,2010-10-04T11:00:12+02:00
1-372029512,1-372029512,normal,Accepted+Assigned,6,2010-10-19T14:43:59+02:00
1-372029512,1-372029512,normal,Accepted+Wait,7,2011-10-20T14:21:34+02:00
1-372029512,1-372029512,normal,Completed+Closed,8,2012-01-30T13:18:55+01:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Random activity 6,1,
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Accepted+In Progress,2,2010-05-10T13:38:28+02:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Queued+Awaiting Assignment,3,2010-05-10T13:41:26+02:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Random activity 4,4,
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Accepted+In Progress,5,2010-05-10T20:31:40+02:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Accepted+Assigned,6,2010-05-10T20:36:20+02:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Accepted+In Progress,7,2012-01-13T11:25:46+01:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Accepted+In Progress,8,2012-01-13T13:47:12+01:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Queued+Awaiting Assignment,9,2012-01-13T13:47:19+01:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Accepted+In Progress,10,2012-01-13T13:47:32+01:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Accepted+Assigned,11,2012-01-13T13:48:09+01:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Accepted+Wait,12,2012-01-19T10:02:17+01:00
1-372555278,1-372555278,"{'anomaly': 'Insert', 'attr': {'indices': [0, 3]}}",Completed+Closed,13,2012-02-13T10:11:49+01:00
1-372579132,1-372579132,normal,Accepted+In Progress,1,2010-05-10T14:01:38+02:00
1-372579132,1-372579132,normal,Queued+Awaiting Assignment,2,2010-05-10T14:07:54+02:00
1-372579132,1-372579132,normal,Accepted+In Progress,3,2010-05-10T20:36:38+02:00
1-372579132,1-372579132,normal,Accepted+Assigned,4,2010-05-10T20:41:50+02:00
1-372579132,1-372579132,normal,Accepted+In Progress,5,2012-02-02T22:52:05+01:00
1-372579132,1-372579132,normal,Completed+Closed,6,2012-02-04T08:56:49+01:00
1-372858362,1-372858362,normal,Accepted+In Progress,1,2010-05-11T15:11:58+02:00
1-372858362,1-372858362,normal,Queued+Awaiting Assignment,2,2010-05-11T15:13:34+02:00
1-372858362,1-372858362,normal,Accepted+In Progress,3,2010-05-11T21:18:30+02:00
1-372858362,1-372858362,normal,Accepted+Assigned,4,2010-05-11T21:25:17+02:00
1-372858362,1-372858362,normal,Accepted+In Progress,5,2012-01-31T10:01:59+01:00
1-372858362,1-372858362,normal,Completed+Closed,6,2012-01-31T10:06:41+01:00
1-372978779,1-372978779,normal,Accepted+In Progress,1,2010-05-12T09:01:33+02:00
1-372978779,1-372978779,normal,Accepted+In Progress,2,2010-05-12T09:03:39+02:00
1-372978779,1-372978779,normal,Accepted+In Progress,3,2010-05-12T09:03:44+02:00
1-372978779,1-372978779,normal,Queued+Awaiting Assignment,4,2010-05-12T09:05:09+02:00
1-372978779,1-372978779,normal,Accepted+In Progress,5,2010-05-12T21:04:00+02:00
1-372978779,1-372978779,normal,Accepted+Assigned,6,2010-05-12T21:04:07+02:00
1-372978779,1-372978779,normal,Accepted+In Progress,7,2012-01-30T13:58:10+01:00
1-372978779,1-372978779,normal,Completed+Closed,8,2012-01-30T14:38:43+01:00
1-373110819,1-373110819,normal,Accepted+In Progress,1,2010-05-12T12:59:40+02:00
1-373110819,1-373110819,normal,Queued+Awaiting Assignment,2,2010-05-12T13:02:27+02:00
1-373110819,1-373110819,normal,Accepted+In Progress,3,2010-05-12T21:04:54+02:00
1-373110819,1-373110819,normal,Accepted+Assigned,4,2010-05-12T21:06:49+02:00
1-373110819,1-373110819,normal,Accepted+In Progress,5,2012-02-03T07:48:56+01:00
1-373110819,1-373110819,normal,Completed+Closed,6,2012-02-03T07:50:31+01:00
1-373268674,1-373268674,normal,Accepted+In Progress,1,2010-05-13T12:56:33+02:00
1-373268674,1-373268674,normal,Queued+Awaiting Assignment,2,2010-05-13T13:05:42+02:00
1-373268674,1-373268674,normal,Accepted+In Progress,3,2010-05-14T01:43:08+02:00
1-373268674,1-373268674,normal,Accepted+Assigned,4,2010-05-14T01:50:11+02:00
1-373268674,1-373268674,normal,Accepted+In Progress,5,2012-02-03T07:51:00+01:00
1-373268674,1-373268674,normal,Completed+Closed,6,2012-02-03T07:52:14+01:00
1-373413519,1-373413519,normal,Accepted+In Progress,1,2010-05-14T08:03:29+02:00
1-373413519,1-373413519,normal,Queued+Awaiting Assignment,2,2010-05-14T08:05:48+02:00
1-373413519,1-373413519,normal,Accepted+In Progress,3,2010-05-14T13:18:59+02:00
1-373413519,1-373413519,normal,Accepted+Assigned,4,2010-05-14T13:19:05+02:00
1-373413519,1-373413519,normal,Accepted+In Progress,5,2012-01-30T12:59:22+01:00
1-373413519,1-373413519,normal,Completed+Closed,6,2012-01-30T13:00:09+01:00
1-373413971,1-373413971,normal,Accepted+In Progress,1,2010-05-14T10:04:31+02:00
1-373413971,1-373413971,normal,Queued+Awaiting Assignment,2,2010-05-14T10:11:11+02:00
1-373413971,1-373413971,normal,Accepted+In Progress,3,2010-05-14T13:23:06+02:00
1-373413971,1-373413971,normal,Accepted+Assigned,4,2010-05-14T13:23:10+02:00
1-373413971,1-373413971,normal,Accepted+In Progress,5,2012-02-03T07:54:21+01:00
1-373413971,1-373413971,normal,Completed+Closed,6,2012-02-04T08:48:35+01:00
1-374379174,1-374379174,normal,Accepted+In Progress,1,2010-05-19T11:58:36+02:00
1-374379174,1-374379174,normal,Queued+Awaiting Assignment,2,2010-06-15T08:18:34+02:00
1-374379174,1-374379174,normal,Accepted+In Progress,3,2010-06-15T12:50:39+02:00
1-374379174,1-374379174,normal,Accepted+Wait,4,2010-06-15T12:50:54+02:00
1-374379174,1-374379174,normal,Accepted+In Progress,5,2012-04-25T13:32:00+02:00
1-374379174,1-374379174,normal,Completed+Closed,6,2012-04-25T13:32:25+02:00
1-374630866,1-374630866,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}, 'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00'}], 'start': 3}}",Accepted+In Progress,1,2010-05-20T12:55:23+02:00
1-374630866,1-374630866,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}, 'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00'}], 'start': 3}}",Queued+Awaiting Assignment,2,2010-05-20T13:43:22+02:00
1-374630866,1-374630866,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}, 'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00'}], 'start': 3}}",Accepted+In Progress,3,2010-05-21T00:57:03+02:00
1-374630866,1-374630866,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G3', 'org:resource': 'Carolyn', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'USA', 'time:timestamp': '2010-05-21T00:58:48+02:00'}, 'name': 'Accepted+Assigned', 'timestamp': '2010-05-21T00:58:48+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G3', 'org:resource': 'Ewa', 'organization country': 'us', 'organization involved': 'G199 3rd', 'product': 'PROD97', 'resource country': 'POLAND', 'time:timestamp': '2012-02-03T07:52:26+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-02-03T07:52:26+01:00'}], 'start': 3}}",Completed+Closed,4,2012-02-03T07:54:03+01:00
1-374832944,1-374832944,normal,Queued+Awaiting Assignment,1,2010-05-21T11:28:29+02:00
1-374832944,1-374832944,normal,Accepted+In Progress,2,2010-05-21T11:30:53+02:00
1-374832944,1-374832944,normal,Queued+Awaiting Assignment,3,2010-05-21T12:07:49+02:00
1-374832944,1-374832944,normal,Queued+Awaiting Assignment,4,2010-05-24T15:45:23+02:00
1-374832944,1-374832944,normal,Accepted+In Progress,5,2011-11-01T17:11:00+01:00
1-374832944,1-374832944,normal,Accepted+Assigned,6,2011-11-01T17:30:00+01:00
1-374832944,1-374832944,normal,Accepted+In Progress,7,2012-02-01T13:57:19+01:00
1-374832944,1-374832944,normal,Completed+Closed,8,2012-02-01T13:58:08+01:00
1-375337251,1-375337251,normal,Accepted+In Progress,1,2010-05-24T14:32:13+02:00
1-375337251,1-375337251,normal,Queued+Awaiting Assignment,2,2010-05-24T14:44:34+02:00
1-375337251,1-375337251,normal,Accepted+In Progress,3,2010-05-25T03:30:49+02:00
1-375337251,1-375337251,normal,Accepted+Assigned,4,2010-05-25T03:33:22+02:00
1-375337251,1-375337251,normal,Accepted+In Progress,5,2012-02-03T08:42:20+01:00
1-375337251,1-375337251,normal,Completed+Closed,6,2012-02-03T09:13:07+01:00
1-375430388,1-375430388,normal,Accepted+In Progress,1,2010-05-24T17:28:06+02:00
1-375430388,1-375430388,normal,Queued+Awaiting Assignment,2,2010-05-24T17:30:59+02:00
1-375430388,1-375430388,normal,Accepted+In Progress,3,2010-05-25T03:27:35+02:00
1-375430388,1-375430388,normal,Accepted+Assigned,4,2010-05-25T03:30:17+02:00
1-375430388,1-375430388,normal,Accepted+In Progress,5,2012-02-03T18:54:32+01:00
1-375430388,1-375430388,normal,Completed+Closed,6,2012-02-03T18:55:46+01:00
1-375644051,1-375644051,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Wait', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2010-05-25T12:49:29+02:00'}, 'name': 'Accepted+Wait', 'timestamp': '2010-05-25T12:49:29+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2011-06-29T16:13:19+02:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-06-29T16:13:19+02:00'}], 'start': 1}}",Accepted+In Progress,1,2010-05-25T12:42:48+02:00
1-375644051,1-375644051,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Wait', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2010-05-25T12:49:29+02:00'}, 'name': 'Accepted+Wait', 'timestamp': '2010-05-25T12:49:29+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2011-06-29T16:13:19+02:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-06-29T16:13:19+02:00'}], 'start': 1}}",Queued+Awaiting Assignment,2,2011-11-23T12:47:29+01:00
1-375644051,1-375644051,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Wait', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2010-05-25T12:49:29+02:00'}, 'name': 'Accepted+Wait', 'timestamp': '2010-05-25T12:49:29+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2011-06-29T16:13:19+02:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-06-29T16:13:19+02:00'}], 'start': 1}}",Accepted+In Progress,3,2011-11-23T12:49:06+01:00
1-375644051,1-375644051,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Wait', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2010-05-25T12:49:29+02:00'}, 'name': 'Accepted+Wait', 'timestamp': '2010-05-25T12:49:29+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2011-06-29T16:13:19+02:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-06-29T16:13:19+02:00'}], 'start': 1}}",Queued+Awaiting Assignment,4,2011-11-23T12:55:00+01:00
1-375644051,1-375644051,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Wait', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2010-05-25T12:49:29+02:00'}, 'name': 'Accepted+Wait', 'timestamp': '2010-05-25T12:49:29+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2011-06-29T16:13:19+02:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-06-29T16:13:19+02:00'}], 'start': 1}}",Accepted+In Progress,5,2011-11-29T14:18:56+01:00
1-375644051,1-375644051,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'Wait', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2010-05-25T12:49:29+02:00'}, 'name': 'Accepted+Wait', 'timestamp': '2010-05-25T12:49:29+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Sumesh', 'org:role': 'E_10', 'organization country': 'se', 'organization involved': 'G276 2nd', 'product': 'PROD698', 'resource country': '0', 'time:timestamp': '2011-06-29T16:13:19+02:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-06-29T16:13:19+02:00'}], 'start': 1}}",Completed+Closed,6,2012-03-23T13:57:17+01:00
1-375646314,1-375646314,normal,Accepted+In Progress,1,2010-05-25T13:27:54+02:00
1-375646314,1-375646314,normal,Queued+Awaiting Assignment,2,2010-05-25T13:32:07+02:00
1-375646314,1-375646314,normal,Accepted+In Progress,3,2010-05-25T13:55:40+02:00
1-375646314,1-375646314,normal,Accepted+Assigned,4,2010-05-25T13:55:45+02:00
1-375646314,1-375646314,normal,Accepted+In Progress,5,2012-02-04T08:44:05+01:00
1-375646314,1-375646314,normal,Completed+Closed,6,2012-02-04T08:46:33+01:00
1-375670011,1-375670011,normal,Accepted+In Progress,1,2010-05-25T14:17:44+02:00
1-375670011,1-375670011,normal,Completed+Closed,2,2012-01-16T14:31:56+01:00
1-376424233,1-376424233,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line G4', 'org:resource': 'Björn', 'organization country': 'se', 'organization involved': 'S30 2nd', 'product': 'PROD412', 'resource country': 'Sweden', 'time:timestamp': '2010-05-28T10:41:08+02:00'}, 'name': 'Accepted+Assigned', 'timestamp': '2010-05-28T10:41:08+02:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line G4', 'org:resource': 'Gustav', 'organization country': 'se', 'organization involved': 'S30 2nd', 'product': 'PROD412', 'resource country': 'Sweden', 'time:timestamp': '2011-08-26T14:14:03+02:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-08-26T14:14:03+02:00'}], 'start': 0}}",Completed+Closed,1,2012-01-16T13:42:34+01:00
1-377083756,1-377083756,normal,Accepted+In Progress,1,2010-06-01T12:19:11+02:00
1-377083756,1-377083756,normal,Queued+Awaiting Assignment,2,2010-06-01T12:34:03+02:00
1-377083756,1-377083756,normal,Accepted+In Progress,3,2010-06-01T17:19:00+02:00
1-377083756,1-377083756,normal,Accepted+Assigned,4,2010-06-01T17:19:04+02:00
1-377083756,1-377083756,normal,Accepted+In Progress,5,2010-06-11T19:35:32+02:00
1-377083756,1-377083756,normal,Accepted+Wait,6,2010-06-11T19:38:36+02:00
1-377083756,1-377083756,normal,Accepted+In Progress,7,2010-06-14T17:29:35+02:00
1-377083756,1-377083756,normal,Queued+Awaiting Assignment,8,2010-06-15T17:40:03+02:00
1-377083756,1-377083756,normal,Accepted+In Progress,9,2010-06-15T20:06:31+02:00
1-377083756,1-377083756,normal,Accepted+In Progress,10,2010-06-15T20:08:29+02:00
1-377083756,1-377083756,normal,Accepted+Assigned,11,2010-06-15T20:08:34+02:00
1-377083756,1-377083756,normal,Accepted+In Progress,12,2012-02-02T22:50:43+01:00
1-377083756,1-377083756,normal,Completed+Closed,13,2012-02-02T22:51:53+01:00
1-377276064,1-377276064,normal,Accepted+In Progress,1,2010-06-02T09:21:51+02:00
1-377276064,1-377276064,normal,Queued+Awaiting Assignment,2,2010-06-02T09:29:29+02:00
1-377276064,1-377276064,normal,Accepted+In Progress,3,2010-06-02T12:37:06+02:00
1-377276064,1-377276064,normal,Accepted+Assigned,4,2010-06-02T12:37:11+02:00
1-377276064,1-377276064,normal,Accepted+In Progress,5,2012-01-31T09:59:47+01:00
1-377276064,1-377276064,normal,Completed+Closed,6,2012-01-31T10:01:20+01:00
1-377458451,1-377458451,normal,Accepted+In Progress,1,2010-06-02T15:14:09+02:00
1-377458451,1-377458451,normal,Queued+Awaiting Assignment,2,2010-06-02T15:16:27+02:00
1-377458451,1-377458451,normal,Accepted+In Progress,3,2010-06-02T15:35:15+02:00
1-377458451,1-377458451,normal,Accepted+Assigned,4,2010-06-02T15:35:21+02:00
1-377458451,1-377458451,normal,Accepted+In Progress,5,2012-02-04T09:18:21+01:00
1-377458451,1-377458451,normal,Completed+Closed,6,2012-02-04T09:20:11+01:00
1-378050311,1-378050311,normal,Queued+Awaiting Assignment,1,2010-06-04T17:58:40+02:00
1-378050311,1-378050311,normal,Accepted+In Progress,2,2010-06-22T11:37:32+02:00
1-378050311,1-378050311,normal,Accepted+Assigned,3,2010-06-22T13:51:32+02:00
1-378050311,1-378050311,normal,Accepted+Assigned,4,2010-06-24T12:17:47+02:00
1-378050311,1-378050311,normal,Accepted+In Progress,5,2010-07-09T11:03:29+02:00
1-378050311,1-378050311,normal,Accepted+In Progress,6,2010-07-09T11:05:10+02:00
1-378050311,1-378050311,normal,Queued+Awaiting Assignment,7,2010-11-07T14:44:39+01:00
1-378050311,1-378050311,normal,Accepted+In Progress,8,2010-11-08T13:35:26+01:00
1-378050311,1-378050311,normal,Queued+Awaiting Assignment,9,2010-11-08T13:36:40+01:00
1-378050311,1-378050311,normal,Accepted+In Progress,10,2010-11-24T11:06:02+01:00
1-378050311,1-378050311,normal,Completed+Closed,11,2010-11-24T13:46:08+01:00
1-378050311,1-378050311,normal,Accepted+In Progress,12,2010-11-24T16:23:23+01:00
1-378050311,1-378050311,normal,Completed+Closed,13,2010-11-24T16:34:47+01:00
1-378050311,1-378050311,normal,Accepted+In Progress,14,2010-11-24T16:36:35+01:00
1-378050311,1-378050311,normal,Queued+Awaiting Assignment,15,2011-11-30T13:59:57+01:00
1-378050311,1-378050311,normal,Accepted+In Progress,16,2012-02-27T08:12:23+01:00
1-378050311,1-378050311,normal,Completed+Closed,17,2012-02-27T08:13:44+01:00
1-378054711,1-378054711,normal,Accepted+In Progress,1,2010-06-04T17:57:53+02:00
1-378054711,1-378054711,normal,Queued+Awaiting Assignment,2,2010-06-04T17:59:45+02:00
1-378054711,1-378054711,normal,Accepted+In Progress,3,2010-06-04T18:08:12+02:00
1-378054711,1-378054711,normal,Accepted+Assigned,4,2010-06-04T18:08:18+02:00
1-378054711,1-378054711,normal,Accepted+In Progress,5,2012-01-30T12:50:40+01:00
1-378054711,1-378054711,normal,Completed+Closed,6,2012-01-30T12:51:51+01:00
1-378744625,1-378744625,normal,Accepted+In Progress,1,2010-06-08T15:20:08+02:00
1-378744625,1-378744625,normal,Queued+Awaiting Assignment,2,2010-06-08T15:24:21+02:00
1-378744625,1-378744625,normal,Accepted+Assigned,3,2010-06-09T15:43:31+02:00
1-378744625,1-378744625,normal,Queued+Awaiting Assignment,4,2010-06-15T12:40:07+02:00
1-378744625,1-378744625,normal,Accepted+In Progress,5,2011-11-01T17:27:08+01:00
1-378744625,1-378744625,normal,Accepted+Assigned,6,2011-11-01T17:29:39+01:00
1-378744625,1-378744625,normal,Accepted+In Progress,7,2012-02-01T13:59:45+01:00
1-378744625,1-378744625,normal,Completed+Closed,8,2012-02-01T13:59:47+01:00
1-378976624,1-378976624,normal,Accepted+In Progress,1,2010-06-09T11:45:16+02:00
1-378976624,1-378976624,normal,Queued+Awaiting Assignment,2,2010-06-09T11:58:40+02:00
1-378976624,1-378976624,normal,Accepted+In Progress,3,2010-06-09T20:01:33+02:00
1-378976624,1-378976624,normal,Accepted+Assigned,4,2010-06-09T20:01:38+02:00
1-378976624,1-378976624,normal,Queued+Awaiting Assignment,5,2011-04-08T13:57:15+02:00
1-378976624,1-378976624,normal,Accepted+Assigned,6,2011-04-08T13:57:49+02:00
1-378976624,1-378976624,normal,Accepted+Assigned,7,2011-04-08T15:30:45+02:00
1-378976624,1-378976624,normal,Queued+Awaiting Assignment,8,2011-11-15T09:38:00+01:00
1-378976624,1-378976624,normal,Accepted+In Progress,9,2012-02-04T09:13:38+01:00
1-378976624,1-378976624,normal,Completed+Closed,10,2012-02-04T09:18:05+01:00
1-379209685,1-379209685,normal,Accepted+In Progress,1,2010-06-10T10:51:43+02:00
1-379209685,1-379209685,normal,Accepted+In Progress,2,2012-03-13T08:30:17+01:00
1-379209685,1-379209685,normal,Completed+Closed,3,2012-03-13T08:33:30+01:00
1-379702919,1-379702919,normal,Accepted+In Progress,1,2010-06-13T16:31:25+02:00
1-379702919,1-379702919,normal,Queued+Awaiting Assignment,2,2010-06-13T16:34:31+02:00
1-379702919,1-379702919,normal,Accepted+In Progress,3,2010-10-25T11:08:52+02:00
1-379702919,1-379702919,normal,Accepted+Assigned,4,2012-03-28T13:13:42+02:00
1-379702919,1-379702919,normal,Completed+Closed,5,2012-04-04T09:33:43+02:00
1-379789104,1-379789104,normal,Accepted+In Progress,1,2010-06-14T08:38:32+02:00
1-379789104,1-379789104,normal,Accepted+Wait,2,2010-06-14T08:38:53+02:00
1-379789104,1-379789104,normal,Accepted+In Progress,3,2010-06-14T15:34:32+02:00
1-379789104,1-379789104,normal,Accepted+Wait,4,2010-06-14T15:57:51+02:00
1-379789104,1-379789104,normal,Accepted+In Progress,5,2010-06-15T08:41:34+02:00
1-379789104,1-379789104,normal,Accepted+Wait,6,2010-06-15T09:43:03+02:00
1-379789104,1-379789104,normal,Accepted+In Progress,7,2012-03-28T14:42:34+02:00
1-379789104,1-379789104,normal,Completed+Closed,8,2012-03-28T14:45:28+02:00
1-380297615,1-380297615,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Accepted+In Progress,1,2011-09-03T07:38:14+02:00
1-380297615,1-380297615,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 2}}",Accepted+Wait,2,2012-05-04T16:43:47+02:00
