caseid,concept:name,label,name,order,timestamp
1-596251950,1-596251950,normal,Accepted+Assigned,2,2011-10-27T12:37:42+02:00
1-596251950,1-596251950,normal,Accepted+In Progress,3,2012-03-23T13:52:39+01:00
1-596251950,1-596251950,normal,Completed+Closed,4,2012-03-23T13:52:47+01:00
1-596331167,1-596331167,normal,Accepted+In Progress,1,2011-10-27T11:48:01+02:00
1-596331167,1-596331167,normal,Queued+Awaiting Assignment,2,2011-10-27T12:25:19+02:00
1-596608752,1-596608752,normal,Accepted+In Progress,1,2011-10-27T15:32:18+02:00
1-596608752,1-596608752,normal,Accepted+In Progress,2,2011-10-27T15:33:37+02:00
1-596608752,1-596608752,normal,Completed+Closed,3,2012-01-30T13:42:26+01:00
1-597616526,1-597616526,normal,Accepted+In Progress,1,2011-10-28T16:32:35+02:00
1-597616526,1-597616526,normal,Completed+Closed,2,2012-01-03T12:19:56+01:00
1-599157751,1-599157751,normal,Accepted+In Progress,1,2011-10-31T23:40:16+01:00
1-599157751,1-599157751,normal,Queued+Awaiting Assignment,2,2011-10-31T23:48:47+01:00
1-599157751,1-599157751,normal,Queued+Awaiting Assignment,3,2011-11-18T07:34:16+01:00
1-599157751,1-599157751,normal,Accepted+In Progress,4,2011-11-18T10:43:24+01:00
1-599157751,1-599157751,normal,Completed+Closed,5,2012-04-11T10:03:56+02:00
1-599626401,1-599626401,normal,Queued+Awaiting Assignment,1,2011-11-01T16:12:37+01:00
1-599626401,1-599626401,normal,Accepted+In Progress,2,2012-01-06T18:54:50+01:00
1-599626401,1-599626401,normal,Completed+Closed,3,2012-01-06T18:56:19+01:00
1-600432558,1-600432558,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Random activity 3,1,
1-600432558,1-600432558,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Accepted+In Progress,2,2011-11-02T09:00:44+01:00
1-600432558,1-600432558,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Accepted+Assigned,3,2011-11-02T09:03:13+01:00
1-600663061,1-600663061,normal,Accepted+In Progress,1,2011-11-02T13:11:01+01:00
1-600663061,1-600663061,normal,Queued+Awaiting Assignment,2,2011-11-02T13:11:07+01:00
1-600663061,1-600663061,normal,Accepted+In Progress,3,2011-11-09T13:36:53+01:00
1-600663061,1-600663061,normal,Completed+Closed,4,2012-01-03T11:03:09+01:00
1-602870173,1-602870173,normal,Accepted+In Progress,1,2011-11-06T09:00:41+01:00
1-602870173,1-602870173,normal,Queued+Awaiting Assignment,2,2011-11-06T09:10:10+01:00
1-602870173,1-602870173,normal,Accepted+In Progress,3,2011-11-07T08:35:18+01:00
1-602870173,1-602870173,normal,Queued+Awaiting Assignment,4,2011-11-07T08:38:14+01:00
1-602870173,1-602870173,normal,Queued+Awaiting Assignment,5,2011-11-07T11:47:27+01:00
1-602870173,1-602870173,normal,Accepted+Assigned,6,2011-11-09T12:08:35+01:00
1-602870173,1-602870173,normal,Queued+Awaiting Assignment,7,2011-12-07T13:27:34+01:00
1-602870173,1-602870173,normal,Accepted+In Progress,8,2011-12-07T13:29:22+01:00
1-602870173,1-602870173,normal,Accepted+Assigned,9,2011-12-07T13:29:55+01:00
1-602870173,1-602870173,normal,Queued+Awaiting Assignment,10,2011-12-07T13:50:32+01:00
1-603798757,1-603798757,normal,Accepted+In Progress,1,2011-11-07T11:57:05+01:00
1-603798757,1-603798757,normal,Completed+Closed,2,2012-05-23T13:07:40+02:00
1-604882241,1-604882241,normal,Accepted+In Progress,1,2011-11-08T19:21:15+01:00
1-604882241,1-604882241,normal,Queued+Awaiting Assignment,2,2011-11-08T19:30:30+01:00
1-604882241,1-604882241,normal,Accepted+In Progress,3,2011-11-11T07:58:22+01:00
1-604882241,1-604882241,normal,Queued+Awaiting Assignment,4,2012-01-04T16:45:39+01:00
1-605279637,1-605279637,normal,Accepted+In Progress,1,2011-11-09T14:27:59+01:00
1-605279637,1-605279637,normal,Completed+Closed,2,2012-02-15T11:44:42+01:00
1-606971198,1-606971198,normal,Accepted+In Progress,1,2012-03-14T12:25:28+01:00
1-607158761,1-607158761,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'oranization country': 'se', 'org:group': 'Org line C', 'org:resource': 'Bruno', 'org:role': 'E_6', 'product': 'PROD412', 'resource country': 'France', 'time:timestamp': '2011-11-14T14:38:49+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-11-14T14:38:49+01:00'}], 'start': 1}}",Accepted+In Progress,1,2011-11-14T14:38:06+01:00
1-607158761,1-607158761,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'oranization country': 'se', 'org:group': 'Org line C', 'org:resource': 'Bruno', 'org:role': 'E_6', 'product': 'PROD412', 'resource country': 'France', 'time:timestamp': '2011-11-14T14:38:49+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-11-14T14:38:49+01:00'}], 'start': 1}}",Queued+Awaiting Assignment,2,2011-11-17T13:32:14+01:00
1-607840637,1-607840637,normal,Accepted+In Progress,1,2011-11-15T14:15:57+01:00
1-607840637,1-607840637,normal,Completed+Closed,2,2012-01-27T13:46:02+01:00
1-607934151,1-607934151,normal,Accepted+Wait,1,2011-11-15T15:37:49+01:00
1-607934151,1-607934151,normal,Completed+Closed,2,2012-02-15T11:35:45+01:00
1-611506787,1-611506787,normal,Accepted+In Progress,1,2011-11-18T08:28:00+01:00
1-611506787,1-611506787,normal,Accepted+Wait,2,2011-12-27T14:47:10+01:00
1-611506787,1-611506787,normal,Completed+Closed,3,2012-01-03T10:49:38+01:00
1-612515539,1-612515539,normal,Accepted+In Progress,1,2011-11-19T20:35:42+01:00
1-612515539,1-612515539,normal,Queued+Awaiting Assignment,2,2011-11-19T20:37:42+01:00
1-612515539,1-612515539,normal,Queued+Awaiting Assignment,3,2011-11-21T08:07:43+01:00
1-613033122,1-613033122,normal,Accepted+In Progress,1,2011-11-21T09:34:45+01:00
1-613033122,1-613033122,normal,Accepted+Wait,2,2011-11-28T16:12:09+01:00
1-613033122,1-613033122,normal,Accepted+In Progress,3,2011-12-05T20:38:55+01:00
1-613033122,1-613033122,normal,Completed+Closed,4,2012-02-08T21:42:42+01:00
1-613364032,1-613364032,normal,Queued+Awaiting Assignment,1,2012-02-21T11:11:30+01:00
1-616288482,1-616288482,normal,Accepted+In Progress,1,2011-11-24T14:07:54+01:00
1-616288482,1-616288482,normal,Accepted+In Progress,2,2011-11-24T14:08:48+01:00
1-616288482,1-616288482,normal,Accepted+Wait,3,2011-11-24T14:16:44+01:00
1-616288482,1-616288482,normal,Accepted+Assigned,4,2011-11-24T14:20:36+01:00
1-616409083,1-616409083,normal,Accepted+In Progress,1,2011-11-24T17:30:30+01:00
1-616409083,1-616409083,normal,Completed+Closed,2,2012-02-15T12:26:06+01:00
1-616409083,1-616409083,normal,Accepted+In Progress,3,2012-02-15T15:54:41+01:00
1-616409083,1-616409083,normal,Completed+Closed,4,2012-02-15T16:12:50+01:00
1-616977258,1-616977258,normal,Accepted+In Progress,1,2011-11-25T12:33:57+01:00
1-616977258,1-616977258,normal,Accepted+Assigned,2,2012-01-05T11:31:53+01:00
1-616977258,1-616977258,normal,Accepted+In Progress,3,2012-04-23T11:06:44+02:00
1-616977258,1-616977258,normal,Completed+Closed,4,2012-04-23T11:07:42+02:00
1-616993936,1-616993936,normal,Accepted+In Progress,1,2011-11-25T11:23:38+01:00
1-616993936,1-616993936,normal,Queued+Awaiting Assignment,2,2011-11-25T11:28:42+01:00
1-616993936,1-616993936,normal,Queued+Awaiting Assignment,3,2011-11-25T11:32:07+01:00
1-617049384,1-617049384,normal,Accepted+In Progress,1,2011-11-25T15:08:25+01:00
1-617049384,1-617049384,normal,Completed+Closed,2,2012-01-23T10:11:18+01:00
1-617084616,1-617084616,normal,Accepted+In Progress,1,2011-11-25T16:02:27+01:00
1-617084616,1-617084616,normal,Accepted+Wait,2,2011-12-05T08:23:00+01:00
1-617084616,1-617084616,normal,Completed+Closed,3,2012-02-08T21:55:10+01:00
1-617356985,1-617356985,normal,Accepted+In Progress,1,2011-11-28T09:22:46+01:00
1-617356985,1-617356985,normal,Completed+Closed,2,2011-11-29T09:48:55+01:00
1-617356985,1-617356985,normal,Accepted+In Progress,3,2012-02-08T02:42:36+01:00
1-617356985,1-617356985,normal,Accepted+Wait,4,2012-02-08T03:04:57+01:00
1-617356985,1-617356985,normal,Queued+Awaiting Assignment,5,2012-03-07T12:54:59+01:00
1-617696569,1-617696569,normal,Accepted+In Progress,1,2011-11-29T04:12:33+01:00
1-617696569,1-617696569,normal,Completed+Closed,2,2011-12-19T04:43:18+01:00
1-617696569,1-617696569,normal,Accepted+In Progress,3,2012-01-18T12:05:10+01:00
1-617696569,1-617696569,normal,Completed+Closed,4,2012-01-18T12:07:06+01:00
1-617696569,1-617696569,normal,Accepted+In Progress,5,2012-02-14T09:15:07+01:00
1-617696569,1-617696569,normal,Completed+Closed,6,2012-02-14T09:15:35+01:00
1-618041243,1-618041243,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Accepted+In Progress,1,2011-12-12T12:48:59+01:00
1-618041243,1-618041243,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Accepted+Wait,2,2011-12-12T14:52:54+01:00
1-618041243,1-618041243,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Accepted+In Progress,3,2011-11-30T04:43:31+01:00
1-618041243,1-618041243,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Queued+Awaiting Assignment,4,2011-11-30T08:37:56+01:00
1-618041243,1-618041243,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Completed+Closed,5,2012-01-19T16:18:51+01:00
1-618116069,1-618116069,normal,Accepted+In Progress,1,2011-11-30T07:54:16+01:00
1-618116069,1-618116069,normal,Queued+Awaiting Assignment,2,2011-11-30T08:14:54+01:00
1-618116069,1-618116069,normal,Accepted+In Progress,3,2011-12-12T14:51:59+01:00
1-618116069,1-618116069,normal,Accepted+Wait,4,2011-12-12T14:52:05+01:00
1-618116069,1-618116069,normal,Completed+Closed,5,2012-01-19T16:30:17+01:00
1-618589528,1-618589528,normal,Accepted+In Progress,1,2011-12-01T15:52:56+01:00
1-618589528,1-618589528,normal,Accepted+Assigned,2,2011-12-01T15:54:50+01:00
1-618589528,1-618589528,normal,Accepted+In Progress,3,2011-12-06T16:05:32+01:00
1-619067777,1-619067777,normal,Accepted+In Progress,1,2011-12-02T10:46:41+01:00
1-619067777,1-619067777,normal,Queued+Awaiting Assignment,2,2011-12-02T10:47:20+01:00
1-619067777,1-619067777,normal,Accepted+In Progress,3,2011-12-12T14:52:12+01:00
1-619067777,1-619067777,normal,Accepted+Wait,4,2011-12-12T14:52:18+01:00
1-619109941,1-619109941,normal,Queued+Awaiting Assignment,1,2011-12-06T11:35:01+01:00
1-619109941,1-619109941,normal,Accepted+In Progress,2,2011-12-06T12:50:12+01:00
1-619109941,1-619109941,normal,Queued+Awaiting Assignment,3,2011-12-06T12:56:00+01:00
1-619109941,1-619109941,normal,Queued+Awaiting Assignment,4,2012-01-30T14:13:13+01:00
1-619109941,1-619109941,normal,Queued+Awaiting Assignment,5,2012-01-30T14:13:51+01:00
1-619109941,1-619109941,normal,Queued+Awaiting Assignment,6,2012-01-30T14:17:46+01:00
1-619109941,1-619109941,normal,Accepted+In Progress,7,2012-01-30T14:31:28+01:00
1-619146141,1-619146141,normal,Queued+Awaiting Assignment,1,2011-12-02T13:57:32+01:00
1-619254483,1-619254483,normal,Accepted+In Progress,1,2011-12-02T15:37:58+01:00
1-619254483,1-619254483,normal,Completed+Closed,2,2012-01-10T10:11:14+01:00
1-619699161,1-619699161,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Accepted+In Progress,1,2011-12-06T08:28:52+01:00
1-619699161,1-619699161,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Completed+Closed,2,2011-12-06T09:41:47+01:00
1-619699161,1-619699161,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Accepted+In Progress,3,2011-12-05T13:01:36+01:00
1-619699161,1-619699161,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Queued+Awaiting Assignment,4,2011-12-05T13:13:30+01:00
1-619699161,1-619699161,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Accepted+Assigned,5,2012-01-30T13:40:16+01:00
1-619699161,1-619699161,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Accepted+In Progress,6,2012-02-01T20:50:03+01:00
1-619699161,1-619699161,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 2, 'size': 2}}",Completed+Closed,7,2012-02-01T20:51:19+01:00
1-620015297,1-620015297,normal,Accepted+In Progress,1,2011-12-06T07:51:12+01:00
1-620015297,1-620015297,normal,Completed+Closed,2,2012-02-08T14:12:13+01:00
1-620432583,1-620432583,normal,Accepted+In Progress,1,2011-12-07T05:38:29+01:00
1-620432583,1-620432583,normal,Queued+Awaiting Assignment,2,2011-12-07T05:39:00+01:00
1-620432583,1-620432583,normal,Accepted+In Progress,3,2011-12-12T14:51:36+01:00
1-620432583,1-620432583,normal,Accepted+Wait,4,2011-12-12T14:51:48+01:00
1-620432583,1-620432583,normal,Accepted+In Progress,5,2012-01-19T15:53:52+01:00
1-620432583,1-620432583,normal,Completed+Closed,6,2012-01-19T16:05:09+01:00
1-620483711,1-620483711,normal,Accepted+In Progress,1,2011-12-07T09:12:52+01:00
1-620483711,1-620483711,normal,Queued+Awaiting Assignment,2,2011-12-07T09:27:06+01:00
1-620483711,1-620483711,normal,Queued+Awaiting Assignment,3,2011-12-08T08:57:49+01:00
1-620483711,1-620483711,normal,Accepted+In Progress,4,2011-12-14T12:58:14+01:00
1-620925267,1-620925267,normal,Accepted+In Progress,1,2011-12-08T11:10:07+01:00
1-620925267,1-620925267,normal,Accepted+Assigned,2,2011-12-08T11:19:05+01:00
1-620925267,1-620925267,normal,Accepted+In Progress,3,2011-12-13T12:56:25+01:00
1-621039603,1-621039603,normal,Accepted+In Progress,1,2011-12-08T12:59:55+01:00
1-621039603,1-621039603,normal,Completed+Closed,2,2012-01-04T16:43:32+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Accepted+In Progress,1,2011-12-09T08:18:16+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Completed+Closed,2,2011-12-09T08:22:15+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Accepted+In Progress,3,2011-12-12T11:34:36+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Accepted+In Progress,4,2012-01-06T11:08:42+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Completed+Closed,5,2012-01-06T11:09:47+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Accepted+In Progress,6,2011-12-12T11:38:44+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Completed+Closed,7,2011-12-21T12:01:07+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Accepted+In Progress,8,2012-01-06T13:35:53+01:00
1-621311061,1-621311061,"{'anomaly': 'Late', 'attr': {'shift_from': 3, 'shift_to': 5, 'size': 2}}",Completed+Closed,9,2012-02-17T10:12:40+01:00
1-621322866,1-621322866,normal,Accepted+In Progress,1,2011-12-09T08:13:39+01:00
1-621322866,1-621322866,normal,Completed+Closed,2,2012-01-17T14:00:57+01:00
1-621393223,1-621393223,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Accepted+In Progress,1,2012-04-20T17:34:45+02:00
1-621393223,1-621393223,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Accepted+In Progress,2,2011-12-09T11:38:35+01:00
1-621393223,1-621393223,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Queued+Awaiting Assignment,3,2011-12-09T12:33:04+01:00
1-621393223,1-621393223,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Queued+Awaiting Assignment,4,2011-12-09T12:44:12+01:00
1-621393223,1-621393223,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Accepted+Assigned,5,2011-12-09T13:31:39+01:00
1-621393223,1-621393223,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 0, 'size': 1}}",Completed+Closed,6,2012-04-20T17:34:51+02:00
1-622295317,1-622295317,normal,Accepted+In Progress,1,2011-12-12T15:33:32+01:00
1-622295317,1-622295317,normal,Accepted+Wait,2,2012-03-02T11:22:18+01:00
1-622295317,1-622295317,normal,Completed+Closed,3,2012-03-22T15:45:50+01:00
1-622618613,1-622618613,normal,Accepted+In Progress,1,2011-12-13T04:07:15+01:00
1-622618613,1-622618613,normal,Queued+Awaiting Assignment,2,2011-12-13T04:07:39+01:00
1-622618613,1-622618613,normal,Accepted+In Progress,3,2011-12-13T07:11:12+01:00
1-622618613,1-622618613,normal,Accepted+Wait,4,2011-12-13T07:11:20+01:00
1-622618613,1-622618613,normal,Completed+Closed,5,2012-01-19T16:38:31+01:00
1-622652886,1-622652886,normal,Accepted+In Progress,1,2011-12-13T09:52:25+01:00
1-622652886,1-622652886,normal,Completed+Closed,2,2012-04-30T17:41:11+02:00
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Random activity 3,1,
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Accepted+In Progress,2,2011-12-13T10:19:11+01:00
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Random activity 1,3,
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Accepted+Wait,4,2011-12-26T13:32:16+01:00
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Accepted+In Progress,5,2012-05-18T09:01:25+02:00
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [0, 2]}}",Completed+Closed,6,2012-05-18T09:02:02+02:00
1-622847448,1-622847448,normal,Accepted+In Progress,1,2011-12-13T15:36:57+01:00
1-622847448,1-622847448,normal,Accepted+Assigned,2,2012-03-13T14:23:34+01:00
1-622856843,1-622856843,normal,Accepted+In Progress,1,2011-12-13T11:27:52+01:00
1-622856843,1-622856843,normal,Completed+Closed,2,2012-01-24T09:29:10+01:00
1-622940906,1-622940906,normal,Accepted+In Progress,1,2011-12-13T13:52:14+01:00
1-622940906,1-622940906,normal,Accepted+In Progress,2,2012-01-13T10:07:55+01:00
1-622940906,1-622940906,normal,Completed+Closed,3,2012-01-17T11:10:00+01:00
1-623873811,1-623873811,normal,Accepted+In Progress,1,2011-12-14T16:16:05+01:00
1-623873811,1-623873811,normal,Queued+Awaiting Assignment,2,2011-12-14T16:16:44+01:00
1-623873811,1-623873811,normal,Accepted+In Progress,3,2012-01-25T16:21:33+01:00
1-623873811,1-623873811,normal,Accepted+Wait,4,2012-01-25T16:23:52+01:00
1-623873811,1-623873811,normal,Completed+Closed,5,2012-02-17T17:02:19+01:00
1-624219528,1-624219528,normal,Accepted+In Progress,1,2011-12-15T10:55:26+01:00
1-624219528,1-624219528,normal,Completed+Closed,2,2012-03-27T11:36:54+02:00
1-624403918,1-624403918,normal,Queued+Awaiting Assignment,1,2012-01-10T13:26:31+01:00
1-624450715,1-624450715,normal,Accepted+In Progress,1,2011-12-15T15:23:36+01:00
1-624450715,1-624450715,normal,Accepted+Wait,2,2011-12-15T15:23:45+01:00
1-624450715,1-624450715,normal,Completed+Closed,3,2012-03-30T14:07:57+02:00
1-624745314,1-624745314,normal,Accepted+In Progress,1,2011-12-16T09:51:26+01:00
1-624745314,1-624745314,normal,Completed+Closed,2,2012-02-08T14:15:41+01:00
1-625322174,1-625322174,normal,Accepted+In Progress,1,2011-12-17T12:18:28+01:00
1-625322174,1-625322174,normal,Queued+Awaiting Assignment,2,2011-12-17T12:19:36+01:00
1-625459293,1-625459293,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:13:32+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-19T03:13:32+01:00'}, {'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:14:22+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-19T03:14:22+01:00'}], 'size': 2, 'start': 4}}",Accepted+In Progress,1,2011-12-19T03:13:32+01:00
1-625459293,1-625459293,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:13:32+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-19T03:13:32+01:00'}, {'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:14:22+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-19T03:14:22+01:00'}], 'size': 2, 'start': 4}}",Queued+Awaiting Assignment,2,2011-12-19T03:14:22+01:00
1-625459293,1-625459293,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:13:32+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-19T03:13:32+01:00'}, {'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:14:22+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-19T03:14:22+01:00'}], 'size': 2, 'start': 4}}",Accepted+In Progress,3,2012-01-05T14:08:46+01:00
1-625459293,1-625459293,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:13:32+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-19T03:13:32+01:00'}, {'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:14:22+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-19T03:14:22+01:00'}], 'size': 2, 'start': 4}}",Accepted+Wait,4,2012-01-05T14:25:39+01:00
1-625459293,1-625459293,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:13:32+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-19T03:13:32+01:00'}, {'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:14:22+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-19T03:14:22+01:00'}], 'size': 2, 'start': 4}}",Accepted+In Progress,5,2011-12-19T03:13:32+01:00
1-625459293,1-625459293,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:13:32+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-19T03:13:32+01:00'}, {'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'oranization country': 'se', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-19T03:14:22+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-19T03:14:22+01:00'}], 'size': 2, 'start': 4}}",Queued+Awaiting Assignment,6,2011-12-19T03:14:22+01:00
